"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.002247959,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.302408149,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.599977251,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-0.57204937,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.150684662,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.738239227,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.997108218,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-2.509804892,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.244993958,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.69212071,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.599900168,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.906972722,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.812832048,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.133075704,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.177546594,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.045142904,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.402547977,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.913245256,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.158805549,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q1",2.075706554,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.491660084,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q3",2.105934971,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.760421133,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q1",2.834538856,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.529306039,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.218317666,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.299062392,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.52198092,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.771180323,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.174189929,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.322148143,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.720495046,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.027127149,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.59701302,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q4",-0.09441251,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.397299051,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.239649208,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.70394541,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.17382955,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.332409422,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.732503229,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.194780866,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.025917782,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-0.829258591,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.358769899,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.360923854,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.73207547,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.535561393,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.294704697,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.341682942,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.718877903,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.945330748,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.434128062,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.498318833,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-0.43387042,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.157924524,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.000008134,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.15692041,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.766508856,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.430876974,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.821432516,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q3",-0.023611874,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.307079935,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q1",2.010957903,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.058069487,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.162669071,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.116388103,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.524355984,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.445116442,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.489797642,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.139252859,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-1.490397208,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.117964262,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.765875935,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.26894256,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.171994531,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.502329716,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.185975188,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.104814134,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.002889219,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.524597684,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.858172363,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.47142782,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.967042019,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.722767803,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.768805833,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.514812212,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.076329825,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.838052558,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.49649169,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.665882926,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.629476702,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.233242288,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.648249182,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.593756296,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.682227055,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.159652865,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.557891323,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.735962768,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.806515425,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.241046536,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.839699329,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.811076295,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.931018281,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.084194173,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.893792659,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.312652447,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.21171715,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.187789145,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.291571972,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.446474462,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.466756989,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.068846451,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.580606006,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.29894409,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.935197772,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.539657201,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.810213546,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.527421908,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.706936947,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.501395916,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.429059777,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.817229402,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.413911661,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.34351193,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.312987231,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.218802299,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.780268505,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.879377516,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.805377738,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.432376803,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.556977164,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.422456804,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.386536632,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.054195089,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.492566052,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.410949135,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.074416587,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.763973605,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.996215611,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.043062505,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.743386255,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.684226516,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.173700733,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.669530332,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-0.347188837,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.197742042,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",2.46526052,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.005079199,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.332367733,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",3.56899132,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",2.555983803,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.339736366,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.533548928,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.091365275,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.290625138,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",3.468742828,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.502289408,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.921953626,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.146154392,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",3.35959042,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",3.340132525,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.913822294,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.742164279,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-0.037292014,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.051385778,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",5.370421692,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.037694754,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.38897581,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.369192634,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.687402878,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",3.216570103,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.872110621,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",3.246263562,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-1.251111353,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.309338395,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.871090663,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.513920728,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-7.357209728,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-7.838990038,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-1.114245198,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-2.792810871,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",5.647681199,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.054982737,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.273416965,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.107211652,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.147464302,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.574923718,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.436406825,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.875613082,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.712595937,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.022894734,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.020738765,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.416301355,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.219098583,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.285428675,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.283531345,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.081071923,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.305113264,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.133864086,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.047589655,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.985596804,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.174987671,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.195908358,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.216829969,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.814066405,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.811018021,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.145210323,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.101901968,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.421164862,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.321218929,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.276789436,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.611894739,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.594383978,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.62635968,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.666702241,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.576563345,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.866016391,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.233141241,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.475677166,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.330743335,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.138627009,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.368313058,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.288215668,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.557818192,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.47282918,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.617804373,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.672766447,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.50043225,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.600423893,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.45531491,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.450636149,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.516594947,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.45486986,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.510133447,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.489443327,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.421219553,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.396757822,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.378641381,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.292268272,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.301865038,
"IDN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.273046243,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.191825877,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.232461346,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.170806307,
"IDN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.146694333,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.228763491,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.161875719,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.233418883,
"IDN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.274343068,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.200892371,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.277071182,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.230058218,
"IDN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.215611146,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.260273982,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.234173475,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.257002877,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.262267675,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.274512807,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.260758303,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.291807914,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.30615647,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.23123881,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.269210748,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.11578398,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.993137006,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.765689066,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.349299624,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.928083984,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.123457233,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.763336226,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.500252887,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.76024005,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",3.12766756,
"IDN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.888189339,
"LUX","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.082788292,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.077075234,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.071420882,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.04926086,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.031951641,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q3",0.610606289,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.165050539,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.160319072,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.161719511,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.423164737,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.69832778,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.696456251,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q2",0.677528929,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.569826892,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.483195981,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.403890946,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.34065558,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.266755839,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.19834878,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.191471408,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.194235758,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.275605866,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.360587193,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.354312876,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.352207078,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.118504587,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.131479192,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.12891016,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.129736904,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.35421015,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.868292486,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.864826129,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.84429005,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.024062829,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1968-Q4",3.198278434,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q1",3.071908424,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.957898403,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.483481111,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-0.01620282,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.570228979,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q2",-0.502263128,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q3",-0.057051895,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.357558921,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.729430049,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.022278013,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.295414973,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.515131032,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.664932254,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.767206835,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.843768121,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.917260019,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.00175876,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q2",2.106209441,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q3",2.264656679,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1973-Q4",2.167429275,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.538048882,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.526564292,"E"
"LUX","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.917416866,"E"
